1526830806,s2-eth1,6218105.00,151996.00,6370101.00,151996,6218105,4108.00,2054.00,6162.00,2054,4108,0.00,0.00,0,0
1526830806,lo,610.00,610.00,1220.00,610,610,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1526830806,s3-eth2,152103.00,6221026.00,6373129.00,6221026,152103,2055.00,4109.00,6164.00,4109,2055,0.00,0.00,0,0
1526830806,s3-eth1,6216591.00,151922.00,6368513.00,151922,6216591,4107.00,2053.00,6160.00,2053,4107,0.00,0.00,0,0
1526830806,total,19109432.00,19112460.00,38221892.00,19112460,19109432,18491.00,18493.00,36984.00,18493,18491,0.00,0.00,0,0
1526830807,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830807,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830807,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830807,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830807,s1-eth2,152514.00,6242222.00,6394736.00,6242222,152514,2061.00,4123.00,6184.00,4123,2061,0.00,0.00,0,0
1526830807,s1-eth1,6242222.00,152514.00,6394736.00,152514,6242222,4123.00,2061.00,6184.00,2061,4123,0.00,0.00,0,0
1526830807,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830807,s2-eth2,152514.00,6242222.00,6394736.00,6242222,152514,2061.00,4123.00,6184.00,4123,2061,0.00,0.00,0,0
1526830807,s2-eth1,6242222.00,152514.00,6394736.00,152514,6242222,4123.00,2061.00,6184.00,2061,4123,0.00,0.00,0,0
1526830807,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830807,s3-eth2,152514.00,6242222.00,6394736.00,6242222,152514,2061.00,4123.00,6184.00,4123,2061,0.00,0.00,0,0
1526830807,s3-eth1,6242222.00,152514.00,6394736.00,152514,6242222,4123.00,2061.00,6184.00,2061,4123,0.00,0.00,0,0
1526830807,total,19184208.00,19184208.00,38368416.00,19184208,19184208,18552.00,18552.00,37104.00,18552,18552,0.00,0.00,0,0
1526830808,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830808,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830808,eth1,452.00,0.00,452.00,0,452,2.00,0.00,2.00,0,2,0.00,0.00,0,0
1526830808,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830808,s1-eth2,149924.00,6131700.00,6281624.00,6131700,149924,2026.00,4050.00,6076.00,4050,2026,0.00,0.00,0,0
1526830808,s1-eth1,6134728.00,149924.00,6284652.00,149924,6134728,4052.00,2026.00,6078.00,2026,4052,0.00,0.00,0,0
1526830808,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1526830808,s2-eth2,150294.00,6128672.00,6278966.00,6128672,150294,2031.00,4048.00,6079.00,4048,2031,0.00,0.00,0,0
